app,method,path,legacy_declarations,go_route_evidence,php_handler,client_consumers,response_evidence,scope_evidence
dashboard,GET,/workContact/index,web/legacy/dashboard/src/api/workContact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Index.php#L44,web/legacy/dashboard/src/views/workContact/index.vue,client:web/legacy/dashboard/src/views/workContact/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Index.php#L44
dashboard,GET,/workContact/lossContact,web/legacy/dashboard/src/api/lossContact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/LossContact.php#L47,web/legacy/dashboard/src/views/lossContact/index.vue,client:web/legacy/dashboard/src/views/lossContact/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/LossContact.php#L47
dashboard,GET,/workContact/show,web/legacy/dashboard/src/api/workContact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Show.php#L45,web/legacy/dashboard/src/views/workContact/contactFieldPivot.vue,client:web/legacy/dashboard/src/views/workContact/contactFieldPivot.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Show.php#L45
dashboard,GET,/workContact/source,web/legacy/dashboard/src/api/workContact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Source.php#L32,web/legacy/dashboard/src/views/workContact/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Source.php#L32,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Source.php#L32
dashboard,GET,/workContact/track,web/legacy/dashboard/src/api/workContact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Track.php#L46,web/legacy/dashboard/src/views/workContact/contactFieldPivot.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Track.php#L46,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Track.php#L46
dashboard,GET,/workContactRoom/index,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Room/Index.php#L41,web/legacy/dashboard/src/views/workRoom/detail.vue;web/legacy/dashboard/src/views/workRoom/index.vue,client:web/legacy/dashboard/src/views/workRoom/detail.vue;client:web/legacy/dashboard/src/views/workRoom/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Room/Index.php#L41
dashboard,GET,/workContactTag/allTag,web/legacy/dashboard/src/api/workContact.js;web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/AllTag.php#L40,web/legacy/dashboard/src/views/channelCode/store.vue;web/legacy/dashboard/src/views/workContact/contactFieldPivot.vue;web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/AllTag.php#L40,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/AllTag.php#L40
dashboard,GET,/workContactTag/contactTagList,web/legacy/dashboard/src/api/roomClockIn.js;web/legacy/dashboard/src/api/roomFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/ContactTagList.php#L62,web/legacy/dashboard/src/components/addlabel/index.vue;web/legacy/dashboard/src/components/addlabel/selectTags.vue;web/legacy/dashboard/src/views/roomFission/components/create/step/step4.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/ContactTagList.php#L62,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/ContactTagList.php#L62
dashboard,GET,/workContactTag/detail,web/legacy/dashboard/src/api/workContactTag.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Detail.php#L43,web/legacy/dashboard/src/views/workContactTag/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Detail.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Detail.php#L43
dashboard,GET,/workContactTag/index,web/legacy/dashboard/src/api/workContactTag.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Index.php#L55,web/legacy/dashboard/src/views/workContactTag/index.vue,client:web/legacy/dashboard/src/views/workContactTag/index.vue;git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Index.php#L55,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Index.php#L55
dashboard,GET,/workContactTagGroup/detail,web/legacy/dashboard/src/api/workContactTag.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Detail.php#L43,-,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Detail.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Detail.php#L43
dashboard,GET,/workContactTagGroup/index,web/legacy/dashboard/src/api/workContactTag.js;web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Index.php#L40,web/legacy/dashboard/src/views/channelCode/store.vue;web/legacy/dashboard/src/views/workContact/contactFieldPivot.vue;web/legacy/dashboard/src/views/workContactTag/index.vue;web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Index.php#L40,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Index.php#L40
dashboard,GET,/workDepartment/index,web/legacy/dashboard/src/api/channelCode.js;web/legacy/dashboard/src/api/contactBatchAdd.js;web/legacy/dashboard/src/api/contactTransfer.js;web/legacy/dashboard/src/api/radar.js;web/legacy/dashboard/src/api/roomFission.js;web/legacy/dashboard/src/api/roomMessageBatchSend.js;web/legacy/dashboard/src/api/shopCode.js;web/legacy/dashboard/src/api/statistic.js;web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/Index.php#L53,web/legacy/dashboard/src/components/Select/member.vue;web/legacy/dashboard/src/components/addlabel/selectStaff.vue;web/legacy/dashboard/src/components/department/index.vue;web/legacy/dashboard/src/views/channelCode/store.vue;web/legacy/dashboard/src/views/contactTransfer/resignAllotRecord.vue;web/legacy/dashboard/src/views/contactTransfer/workAllotRecord.vue;web/legacy/dashboard/src/views/greeting/components/department.vue;web/legacy/dashboard/src/views/radar/components/share.vue;web/legacy/dashboard/src/views/roomFission/components/create/step/step1.vue;web/legacy/dashboard/src/views/roomFission/components/list/details.vue;web/legacy/dashboard/src/views/roomMessageBatchSend/show.vue;web/legacy/dashboard/src/views/sensitiveWordsMonitor/components/department.vue;web/legacy/dashboard/src/views/statistics/employee.vue;web/legacy/dashboard/src/views/workContact/components/department.vue;web/legacy/dashboard/src/views/workContact/index.vue;web/legacy/dashboard/src/views/workRoom/index.vue,client:web/legacy/dashboard/src/components/Select/member.vue;client:web/legacy/dashboard/src/components/addlabel/selectStaff.vue;client:web/legacy/dashboard/src/components/department/index.vue;client:web/legacy/dashboard/src/views/channelCode/store.vue;client:web/legacy/dashboard/src/views/contactTransfer/resignAllotRecord.vue;client:web/legacy/dashboard/src/views/contactTransfer/workAllotRecord.vue;client:web/legacy/dashboard/src/views/greeting/components/department.vue;client:web/legacy/dashboard/src/views/radar/components/share.vue;client:web/legacy/dashboard/src/views/roomFission/components/create/step/step1.vue;client:web/legacy/dashboard/src/views/roomFission/components/list/details.vue;client:web/legacy/dashboard/src/views/roomMessageBatchSend/show.vue;client:web/legacy/dashboard/src/views/sensitiveWordsMonitor/components/department.vue;client:web/legacy/dashboard/src/views/statistics/employee.vue;client:web/legacy/dashboard/src/views/workContact/components/department.vue;client:web/legacy/dashboard/src/views/workContact/index.vue;client:web/legacy/dashboard/src/views/workRoom/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/Index.php#L53
dashboard,GET,/workDepartment/memberIndex,web/legacy/dashboard/src/api/channelCode.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,GET,/workDepartment/pageIndex,web/legacy/dashboard/src/api/department.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/PageIndex.php#L54,web/legacy/dashboard/src/views/department/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/PageIndex.php#L54,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/PageIndex.php#L54
dashboard,GET,/workDepartment/selectByPhone,web/legacy/dashboard/src/api/user.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/SelectByPhone.php#L57,web/legacy/dashboard/src/views/user/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/SelectByPhone.php#L57,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/SelectByPhone.php#L57
dashboard,GET,/workDepartment/showEmployee,web/legacy/dashboard/src/api/department.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/ShowEmployee.php#L54,web/legacy/dashboard/src/views/department/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/ShowEmployee.php#L54,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-department/src/Action/Dashboard/ShowEmployee.php#L54
dashboard,GET,/workEmployee/index,web/legacy/dashboard/src/api/workEmployee.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/Index.php#L38,web/legacy/dashboard/src/views/workEmployee/index.vue,client:web/legacy/dashboard/src/views/workEmployee/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/Index.php#L38
dashboard,GET,/workEmployee/searchCondition,web/legacy/dashboard/src/api/workEmployee.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/SearchCondition.php#L34,web/legacy/dashboard/src/views/department/index.vue;web/legacy/dashboard/src/views/workEmployee/index.vue,client:web/legacy/dashboard/src/views/department/index.vue;client:web/legacy/dashboard/src/views/workEmployee/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/SearchCondition.php#L34
dashboard,GET,/workEmployeeDepartment/memberIndex,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/Department/MemberIndex.php#L61,web/legacy/dashboard/src/components/department/index.vue;web/legacy/dashboard/src/views/greeting/components/department.vue;web/legacy/dashboard/src/views/sensitiveWordsMonitor/components/department.vue;web/legacy/dashboard/src/views/workContact/components/department.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/Department/MemberIndex.php#L61,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/Department/MemberIndex.php#L61
dashboard,GET,/workFission/chooseContact,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/ChooseContact.php#L76,-,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/ChooseContact.php#L76,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/ChooseContact.php#L76
dashboard,GET,/workFission/index,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Index.php#L50,web/legacy/dashboard/src/views/workFission/dataShow.vue;web/legacy/dashboard/src/views/workFission/index.vue,client:web/legacy/dashboard/src/views/workFission/dataShow.vue;client:web/legacy/dashboard/src/views/workFission/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Index.php#L50
dashboard,GET,/workFission/info,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Info.php#L93,web/legacy/dashboard/src/views/workFission/edit.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Info.php#L93,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Info.php#L93
dashboard,GET,/workFission/inviteData,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/InviteData.php#L97,web/legacy/dashboard/src/views/workFission/dataShow.vue,client:web/legacy/dashboard/src/views/workFission/dataShow.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/InviteData.php#L97
dashboard,GET,/workFission/inviteDetail,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/InviteDetail.php#L83,web/legacy/dashboard/src/views/workFission/components/inviteDetails.vue,client:web/legacy/dashboard/src/views/workFission/components/inviteDetails.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/InviteDetail.php#L83
dashboard,GET,/workFission/show,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Show.php#L77,web/legacy/dashboard/src/views/workFission/components/details.vue,client:web/legacy/dashboard/src/views/workFission/components/details.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Show.php#L77
dashboard,GET,/workFission/statistics,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Statistics.php#L70,web/legacy/dashboard/src/views/workFission/dataShow.vue,client:web/legacy/dashboard/src/views/workFission/dataShow.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Statistics.php#L70
dashboard,GET,/workMessage/fromUsers,web/legacy/dashboard/src/api/workMessage.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,GET,/workMessage/index,web/legacy/dashboard/src/api/autoTag.js;web/legacy/dashboard/src/api/contactTransfer.js;web/legacy/dashboard/src/api/roomQuality.js;web/legacy/dashboard/src/api/workMessage.js,internal/server/server.go,-,web/legacy/dashboard/src/views/autoTag/keywordShow.vue,client:web/legacy/dashboard/src/views/autoTag/keywordShow.vue,internal/server/server.go
dashboard,GET,/workMessage/toUsers,web/legacy/dashboard/src/api/autoTag.js;web/legacy/dashboard/src/api/workMessage.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,GET,/workMessageConfig/corpIndex,web/legacy/dashboard/src/api/workMessageConfig.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,GET,/workMessageConfig/corpShow,web/legacy/dashboard/src/api/workMessageConfig.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,GET,/workMessageConfig/stepCreate,web/legacy/dashboard/src/api/workMessage.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,GET,/workRoom/index,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Index.php#L41,web/legacy/dashboard/src/views/workRoom/index.vue,client:web/legacy/dashboard/src/views/workRoom/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Index.php#L41
dashboard,GET,/workRoom/roomIndex,web/legacy/dashboard/src/api/workContact.js;web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/RoomIndex.php#L50,web/legacy/dashboard/src/views/workContact/index.vue;web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,client:web/legacy/dashboard/src/views/workContact/index.vue;client:web/legacy/dashboard/src/views/workRoomAutoPull/store.vue;git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/RoomIndex.php#L50,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/RoomIndex.php#L50
dashboard,GET,/workRoom/statistics,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Statistics.php#L51,web/legacy/dashboard/src/views/workRoom/detail.vue;web/legacy/dashboard/src/views/workRoom/statistics.vue,client:web/legacy/dashboard/src/views/workRoom/detail.vue;client:web/legacy/dashboard/src/views/workRoom/statistics.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Statistics.php#L51
dashboard,GET,/workRoom/statisticsIndex,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/StatisticsIndex.php#L51,web/legacy/dashboard/src/views/workRoom/detail.vue;web/legacy/dashboard/src/views/workRoom/statistics.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/StatisticsIndex.php#L51,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/StatisticsIndex.php#L51
dashboard,GET,/workRoomAutoPull/index,web/legacy/dashboard/src/api/shopCode.js;web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Index.php#L41,web/legacy/dashboard/src/views/workRoomAutoPull/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Index.php#L41,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Index.php#L41
dashboard,GET,/workRoomAutoPull/show,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Show.php#L41,web/legacy/dashboard/src/views/workRoomAutoPull/index.vue;web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,client:web/legacy/dashboard/src/views/workRoomAutoPull/index.vue;client:web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Show.php#L41
dashboard,GET,/workRoomGroup/index,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Group/Index.php#L43,web/legacy/dashboard/src/views/workRoom/index.vue;web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,client:web/legacy/dashboard/src/views/workRoom/index.vue;client:web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Group/Index.php#L43
dashboard,GET,lottery/showContact,web/legacy/dashboard/src/api/lottery.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,GET,menu/iconIndex,web/legacy/dashboard/src/api/menu.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/IconIndex.php#L43,web/legacy/dashboard/src/views/menu/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/IconIndex.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/IconIndex.php#L43
dashboard,GET,menu/index,web/legacy/dashboard/src/api/menu.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Index.php#L45,web/legacy/dashboard/src/views/menu/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Index.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Index.php#L45
dashboard,GET,menu/select,web/legacy/dashboard/src/api/menu.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Select.php#L43,web/legacy/dashboard/src/views/menu/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Select.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Select.php#L43
dashboard,GET,menu/show,web/legacy/dashboard/src/api/menu.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Show.php#L46,web/legacy/dashboard/src/views/menu/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Show.php#L46,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Show.php#L46
dashboard,GET,roomMessageBatchSend/remind,web/legacy/dashboard/src/api/roomMessageBatchSend.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Remind.php#L43,web/legacy/dashboard/src/views/roomMessageBatchSend/index.vue;web/legacy/dashboard/src/views/roomMessageBatchSend/show.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Remind.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Remind.php#L43
dashboard,GET,roomMessageBatchSend/roomOwnerSendIndex,web/legacy/dashboard/src/api/roomMessageBatchSend.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/RoomOwnerSendIndex.php#L43,web/legacy/dashboard/src/views/roomMessageBatchSend/show.vue,client:web/legacy/dashboard/src/views/roomMessageBatchSend/show.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/RoomOwnerSendIndex.php#L43
dashboard,GET,roomMessageBatchSend/roomReceiveIndex,web/legacy/dashboard/src/api/roomMessageBatchSend.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/RoomReceiveIndex.php#L43,web/legacy/dashboard/src/views/roomMessageBatchSend/show.vue,client:web/legacy/dashboard/src/views/roomMessageBatchSend/show.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/RoomReceiveIndex.php#L43
dashboard,GET,roomMessageBatchSend/show,web/legacy/dashboard/src/api/roomMessageBatchSend.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Show.php#L43,web/legacy/dashboard/src/views/roomMessageBatchSend/show.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Show.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-message-batch-send/src/Action/Dashboard/Show.php#L43
dashboard,GET,workContactTag/contactTagList,web/legacy/dashboard/src/api/roomClockIn.js;web/legacy/dashboard/src/api/roomFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/ContactTagList.php#L62,web/legacy/dashboard/src/components/addlabel/index.vue;web/legacy/dashboard/src/components/addlabel/selectTags.vue;web/legacy/dashboard/src/views/roomFission/components/create/step/step4.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/ContactTagList.php#L62,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/ContactTagList.php#L62
dashboard,GET,workMessage/index,web/legacy/dashboard/src/api/autoTag.js;web/legacy/dashboard/src/api/contactTransfer.js;web/legacy/dashboard/src/api/roomQuality.js;web/legacy/dashboard/src/api/workMessage.js,internal/server/server.go,-,web/legacy/dashboard/src/views/autoTag/keywordShow.vue,client:web/legacy/dashboard/src/views/autoTag/keywordShow.vue,internal/server/server.go
