app,method,path,dimension,reason,evidence
dashboard,PUT,/user/statusUpdate,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/StatusUpdate.php#L53
dashboard,PUT,/user/update,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Update.php#L41
dashboard,PUT,/user/update,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Update.php#L41
dashboard,PUT,/workContact/synContact,response,no-static-response-fields,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/SynContact.php#L58
dashboard,PUT,/workContact/update,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Update.php#L45
dashboard,PUT,/workContact/update,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Update.php#L45
dashboard,PUT,/workContactTag/move,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Move.php#L43
dashboard,PUT,/workContactTag/move,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Move.php#L43
dashboard,PUT,/workContactTag/synContactTag,response,no-static-response-fields,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/SynContactTag.php#L42
dashboard,PUT,/workContactTag/update,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Update.php#L43
dashboard,PUT,/workContactTag/update,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Update.php#L43
dashboard,PUT,/workContactTagGroup/update,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Update.php#L45
dashboard,PUT,/workContactTagGroup/update,response,no-static-response-fields,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Update.php#L45
dashboard,PUT,/workEmployee/synEmployee,response,no-static-response-fields,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/SyncEmployee.php#L36
dashboard,PUT,/workFission/update,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Update.php#L47
dashboard,PUT,/workMessageConfig/stepUpdate,corp_scope,no-static-corp-scope,internal/server/server.go
dashboard,PUT,/workMessageConfig/stepUpdate,response,no-static-response-fields,internal/server/server.go
dashboard,PUT,/workRoomAutoPull/move,corp_scope,no-static-corp-scope,internal/server/server.go
dashboard,PUT,/workRoomAutoPull/move,response,no-static-response-fields,internal/server/server.go
dashboard,PUT,/workRoomAutoPull/update,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Update.php#L41
dashboard,PUT,/workRoomAutoPull/update,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Update.php#L41
dashboard,PUT,/workRoomGroup/update,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Group/Update.php#L52
dashboard,PUT,menu/statusUpdate,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/StatusUpdate.php#L55
dashboard,PUT,menu/statusUpdate,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/StatusUpdate.php#L55
dashboard,PUT,menu/update,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Update.php#L45
dashboard,PUT,menu/update,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Update.php#L45
operation,GET,/officialAccount/openUserInfo,response,no-static-response-fields,web/legacy/operation/src/api/user.js
operation,GET,/roomClockIn/clockInRanking,response,no-static-response-fields,internal/server/server.go
operation,GET,/roomClockIn/contactData,response,no-static-response-fields,internal/server/server.go
operation,GET,/roomFission/inviteFriends,response,no-static-response-fields,internal/server/server.go
operation,GET,/roomInfinitePull/qrCode,response,no-static-response-fields,internal/server/server.go
operation,GET,/shopCode/weChatSdkConfig,response,no-static-response-fields,internal/server/server.go
operation,GET,/workFission/inviteFriends,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/InviteFriends.php#L73
operation,GET,/workFission/receive,response,no-static-response-fields,internal/server/server.go
operation,GET,/workFission/taskData,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/TaskData.php#L81
operation,PUT,/lottery/receive,response,no-static-response-fields,internal/server/server.go
operation,PUT,/roomClockIn/contactClockIn,response,no-static-response-fields,internal/server/server.go
operation,PUT,/roomClockIn/receive,response,no-static-response-fields,internal/server/server.go
sidebar,GET,/agent/jssdkConfig,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Sidebar/JssdkConfig.php#L80
sidebar,GET,/agent/oauth,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Sidebar/OAuth.php#L72
sidebar,GET,/contactBatchAdd/detail,corp_scope,no-static-corp-scope,internal/server/server.go
sidebar,GET,/contactFieldPivot/index,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Index.php#L52
sidebar,GET,/contactFieldPivot/index,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Index.php#L52
sidebar,GET,/contactSop/getSopInfo,corp_scope,no-static-corp-scope,internal/server/server.go
sidebar,GET,/contactSop/getSopInfo,response,no-static-response-fields,internal/server/server.go
sidebar,GET,/contactSop/getSopTipInfo,corp_scope,no-static-corp-scope,internal/server/server.go
sidebar,GET,/contactSop/getSopTipInfo,response,no-static-response-fields,internal/server/server.go
sidebar,GET,/mediumGroup/index,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/Group/Index.php#L31
sidebar,GET,/roomCalendar/index,corp_scope,no-static-corp-scope,web/legacy/sidebar/src/api/roomCalendar.js
sidebar,GET,/roomCalendar/index,response,no-static-response-fields,web/legacy/sidebar/src/api/roomCalendar.js
sidebar,GET,/roomCalendar/setRoom,corp_scope,no-static-corp-scope,web/legacy/sidebar/src/api/roomCalendar.js
sidebar,GET,/roomCalendar/setRoom,response,no-static-response-fields,web/legacy/sidebar/src/api/roomCalendar.js
sidebar,GET,/roomQuality/deleteRoom,corp_scope,no-static-corp-scope,web/legacy/sidebar/src/api/roomQuality.js
sidebar,GET,/roomQuality/deleteRoom,response,no-static-response-fields,web/legacy/sidebar/src/api/roomQuality.js
sidebar,GET,/roomQuality/index,corp_scope,no-static-corp-scope,web/legacy/sidebar/src/api/roomQuality.js
sidebar,GET,/roomQuality/setRoom,corp_scope,no-static-corp-scope,web/legacy/sidebar/src/api/roomQuality.js
sidebar,GET,/roomQuality/setRoom,response,no-static-response-fields,web/legacy/sidebar/src/api/roomQuality.js
sidebar,GET,/roomSop/getSopInfo,corp_scope,no-static-corp-scope,internal/server/server.go
sidebar,GET,/roomSop/getSopInfo,response,no-static-response-fields,internal/server/server.go
sidebar,GET,/roomSop/tipSopAddRoom,corp_scope,no-static-corp-scope,web/legacy/sidebar/src/api/roomSop.js
sidebar,GET,/roomSop/tipSopAddRoom,response,no-static-response-fields,web/legacy/sidebar/src/api/roomSop.js
sidebar,GET,/roomSop/tipSopDelRoom,corp_scope,no-static-corp-scope,web/legacy/sidebar/src/api/roomSop.js
sidebar,GET,/roomSop/tipSopDelRoom,response,no-static-response-fields,web/legacy/sidebar/src/api/roomSop.js
sidebar,GET,/roomSop/tipSopList,corp_scope,no-static-corp-scope,web/legacy/sidebar/src/api/roomSop.js
sidebar,GET,/roomSop/tipSopList,response,no-static-response-fields,web/legacy/sidebar/src/api/roomSop.js
sidebar,GET,/workContact/detail,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Detail.php#L33
sidebar,GET,/workContact/show,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Show.php#L43
sidebar,GET,/workContact/track,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Track.php#L44
sidebar,GET,/workContact/track,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Track.php#L44
sidebar,GET,/workContactTag/allTag,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Tag/AllTag.php#L40
sidebar,GET,/workContactTagGroup/index,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/TagGroup/Index.php#L40
sidebar,GET,/wxJsSdk/config,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Sidebar/WxJSSDK/Config.php#L73
sidebar,POST,/common/upload,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/common/src/Action/Sidebar/Upload.php#L33
sidebar,PUT,/contactFieldPivot/update,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Update.php#L43
sidebar,PUT,/contactFieldPivot/update,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Update.php#L43
sidebar,PUT,/roomSop/logState,corp_scope,no-static-corp-scope,internal/server/server.go
sidebar,PUT,/roomSop/logState,response,no-static-response-fields,internal/server/server.go
sidebar,PUT,/roomSop/setRoom,corp_scope,no-static-corp-scope,web/legacy/sidebar/src/api/roomSop.js
sidebar,PUT,/roomSop/setRoom,response,no-static-response-fields,web/legacy/sidebar/src/api/roomSop.js
sidebar,PUT,/workContact/update,corp_scope,no-static-corp-scope,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Update.php#L43
sidebar,PUT,/workContact/update,response,indirect-response-shape,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/Update.php#L43
